College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,Academic_Score,Skill_Score,Placement_Score,Placement_Readiness,Risk_Score,Risk_Level,Skill_Gap
CLG0044,113,8.83,8.58,10,Yes,7,3,0,No,8.26,2.29,5.45,MEDIUM,4.55,MEDIUM,5.71
CLG0005,109,6.79,6.73,10,No,1,7,4,No,5.68,6.07,5.86,MEDIUM,4.14,MEDIUM,1.93
CLG0052,84,9.01,9.15,2,Yes,1,4,2,No,6.12,3.13,4.44,MEDIUM,5.56,MEDIUM,4.87
CLG0073,92,6.74,6.55,3,No,2,1,4,No,3.18,3.6,3.58,LOW,6.42,HIGH,4.4
CLG0039,99,8.79,8.37,5,Yes,10,10,0,No,6.41,6.0,5.96,HIGH,4.04,LOW,2.0
CLG0022,99,5.17,5.38,5,No,7,3,2,No,2.05,3.89,3.37,LOW,6.63,HIGH,4.11
CLG0083,111,7.76,7.72,10,No,10,9,4,Yes,6.99,8.76,7.5,HIGH,2.5,LOW,0.0
CLG0069,69,9.85,9.91,8,No,7,10,2,Yes,9.18,7.0,6.95,HIGH,3.05,LOW,1.0
CLG0068,105,9.91,9.87,2,No,4,6,5,No,7.18,7.02,6.77,HIGH,3.23,LOW,0.98
CLG0021,95,6.41,6.8,2,No,1,8,3,No,2.84,5.71,4.34,MEDIUM,5.66,MEDIUM,2.29
CLG0082,87,7.21,7.27,8,No,10,9,0,No,5.66,5.56,5.27,MEDIUM,4.73,MEDIUM,2.44
CLG0005,88,5.31,5.73,1,Yes,3,8,2,No,1.06,5.31,3.35,LOW,6.65,HIGH,2.69
CLG0061,96,9.37,9.38,9,No,3,5,1,No,8.83,3.18,5.74,MEDIUM,4.26,MEDIUM,4.82
CLG0077,45,7.84,7.63,2,No,6,6,3,No,4.3,5.82,4.12,LOW,5.88,HIGH,2.18
CLG0090,89,6.93,6.79,5,Yes,3,10,0,No,4.14,4.6,4.32,MEDIUM,5.68,MEDIUM,3.4
CLG0080,86,5.56,5.58,3,No,9,2,3,No,1.76,4.64,3.33,LOW,6.67,HIGH,3.36
CLG0011,107,9.73,9.76,5,Yes,5,9,1,No,8.0,5.36,6.47,HIGH,3.53,LOW,2.64
CLG0067,87,7.65,7.84,8,No,10,6,0,No,6.34,4.22,5.01,MEDIUM,4.99,MEDIUM,3.78
CLG0068,96,6.41,6.13,8,Yes,1,8,3,No,4.34,5.71,4.96,MEDIUM,5.04,MEDIUM,2.29
CLG0009,123,6.75,6.91,6,No,1,7,3,No,4.45,5.27,5.29,MEDIUM,4.71,MEDIUM,2.73
CLG0094,114,6.35,6.63,9,Yes,10,10,2,Yes,5.01,7.6,6.29,HIGH,3.71,LOW,0.4
CLG0051,113,8.01,8.19,7,Yes,4,2,2,Yes,6.48,2.84,4.96,MEDIUM,5.04,MEDIUM,5.16
CLG0060,92,9.65,9.63,2,No,0,2,3,No,6.85,2.84,4.75,MEDIUM,5.25,MEDIUM,5.16
CLG0045,108,9.28,9.77,1,No,1,5,2,No,6.4,3.58,5.14,MEDIUM,4.86,MEDIUM,4.42
CLG0060,96,7.3,7.2,8,Yes,2,3,0,No,5.66,1.29,3.72,LOW,6.28,HIGH,6.71
CLG0058,97,9.13,8.74,1,No,8,1,2,No,5.55,3.2,4.46,MEDIUM,5.54,MEDIUM,4.8
CLG0076,106,7.12,7.44,8,Yes,8,10,0,No,5.73,5.6,5.64,MEDIUM,4.36,MEDIUM,2.4
CLG0054,91,6.26,5.97,9,No,6,3,0,No,4.47,2.09,3.48,LOW,6.52,HIGH,5.91
CLG0049,122,9.92,10.0,1,Yes,4,7,0,No,6.95,3.47,5.55,MEDIUM,4.45,MEDIUM,4.53
CLG0013,97,6.52,6.2,7,Yes,1,10,0,No,4.13,4.2,4.29,MEDIUM,5.71,MEDIUM,3.8
CLG0021,109,6.62,6.14,5,No,1,9,3,No,3.48,6.16,5.02,MEDIUM,4.98,MEDIUM,1.84
CLG0021,121,9.95,9.61,8,Yes,7,4,4,Yes,9.02,5.93,7.35,HIGH,2.65,LOW,2.07
CLG0027,115,5.67,5.55,4,Yes,2,8,4,Yes,2.14,6.71,4.8,MEDIUM,5.2,MEDIUM,1.29
CLG0069,78,8.8,8.41,2,No,6,6,0,No,5.45,3.42,4.18,LOW,5.82,HIGH,4.58
CLG0081,106,9.68,9.38,7,No,5,4,4,No,8.35,5.53,6.66,HIGH,3.34,LOW,2.47
CLG0055,112,7.56,7.82,7,Yes,5,3,0,No,5.94,1.89,4.35,MEDIUM,5.65,MEDIUM,6.11
CLG0085,113,5.01,5.28,8,Yes,2,5,4,No,2.88,5.38,4.53,MEDIUM,5.47,MEDIUM,2.62
CLG0065,83,6.88,7.2,9,No,5,3,5,No,5.74,5.89,5.37,MEDIUM,4.63,MEDIUM,2.11
CLG0016,90,5.56,5.9,6,No,3,8,1,No,3.0,4.51,3.84,LOW,6.16,HIGH,3.49
CLG0022,114,7.08,7.0,3,No,0,6,2,No,3.72,3.82,4.26,MEDIUM,5.74,HIGH,4.18
CLG0087,88,8.95,9.32,5,No,7,6,4,No,7.21,6.82,6.42,HIGH,3.58,LOW,1.18
CLG0020,95,7.19,7.22,3,No,8,7,0,No,3.94,4.27,4.21,LOW,5.79,HIGH,3.73
CLG0049,123,7.16,7.13,10,Yes,2,7,2,No,6.19,4.67,5.75,MEDIUM,4.25,MEDIUM,3.33
CLG0072,99,7.78,8.0,9,No,10,8,2,No,6.87,6.71,6.42,HIGH,3.58,LOW,1.29
CLG0046,89,7.91,7.62,5,Yes,0,5,3,No,5.34,4.18,4.63,MEDIUM,5.37,MEDIUM,3.82
CLG0049,86,9.28,9.57,7,No,0,5,3,No,8.25,4.18,5.74,MEDIUM,4.26,MEDIUM,3.82
CLG0094,104,6.54,6.47,10,Yes,0,6,4,No,5.34,5.42,5.38,MEDIUM,4.62,MEDIUM,2.58
CLG0066,80,9.11,8.74,7,Yes,8,4,3,No,7.54,5.33,5.81,MEDIUM,4.19,MEDIUM,2.67
CLG0062,96,7.83,7.45,7,Yes,9,2,0,No,5.83,2.24,4.17,LOW,5.83,HIGH,5.76
CLG0063,104,6.5,6.16,10,No,4,2,3,No,5.09,3.64,4.57,MEDIUM,5.43,MEDIUM,4.36
CLG0032,119,6.48,6.87,4,No,2,2,1,No,3.59,1.64,3.43,LOW,6.57,HIGH,6.36
CLG0083,110,6.81,7.3,4,No,9,2,4,No,4.11,5.44,5.0,MEDIUM,5.0,MEDIUM,2.56
CLG0013,89,8.11,7.97,3,No,8,5,2,No,5.05,4.98,4.83,MEDIUM,5.17,MEDIUM,3.02
CLG0042,117,6.15,5.94,4,Yes,9,2,5,No,2.72,6.24,4.88,MEDIUM,5.12,MEDIUM,1.76
CLG0088,95,9.6,9.32,9,No,8,7,2,No,8.93,5.87,6.84,HIGH,3.16,LOW,2.13
CLG0010,81,7.87,8.19,5,Yes,5,4,1,No,5.73,3.13,4.23,LOW,5.77,HIGH,4.87
CLG0047,97,9.6,9.31,6,Yes,4,10,0,No,7.92,4.8,6.05,HIGH,3.95,LOW,3.2
CLG0069,121,5.23,5.65,4,No,0,5,2,No,1.95,3.38,3.5,LOW,6.5,HIGH,4.62
CLG0091,102,6.71,6.88,1,No,5,2,1,No,2.74,2.24,3.03,LOW,6.97,HIGH,5.76
CLG0060,100,5.11,5.51,7,No,4,1,3,No,2.78,3.2,3.4,LOW,6.6,HIGH,4.8
CLG0061,124,6.36,6.41,7,No,8,9,4,Yes,4.19,8.36,6.44,HIGH,3.56,LOW,0.0
CLG0058,78,9.31,9.5,6,Yes,6,6,1,No,7.89,4.22,5.48,MEDIUM,4.52,MEDIUM,3.78
CLG0025,80,5.18,5.3,4,No,2,5,1,No,1.66,2.98,2.52,LOW,7.48,HIGH,5.02
CLG0071,75,7.18,7.51,10,No,4,5,3,No,6.48,4.98,5.17,MEDIUM,4.83,MEDIUM,3.02
CLG0062,105,5.59,5.93,8,No,5,2,0,No,3.71,1.44,3.15,LOW,6.85,HIGH,6.56
CLG0061,102,7.08,7.17,8,Yes,10,8,5,No,5.51,9.11,6.89,HIGH,3.11,LOW,0.0
CLG0045,123,9.19,9.32,1,No,1,4,5,Yes,6.02,5.53,6.02,HIGH,3.98,LOW,2.47
CLG0027,103,8.12,8.54,9,Yes,6,4,3,No,7.47,4.93,6.02,HIGH,3.98,LOW,3.07
CLG0052,93,8.68,9.11,8,No,8,8,3,Yes,7.89,7.11,6.89,HIGH,3.11,LOW,0.89
CLG0059,100,6.75,6.91,2,Yes,9,4,2,No,3.12,4.73,4.15,LOW,5.85,HIGH,3.27
CLG0085,101,9.72,9.23,9,No,8,1,5,No,8.93,5.6,6.84,HIGH,3.16,LOW,2.4
CLG0043,74,8.55,8.15,4,No,4,4,1,No,5.77,2.93,4.04,LOW,5.96,HIGH,5.07
CLG0028,140,7.11,7.47,10,No,7,10,1,No,6.41,6.2,6.74,HIGH,3.26,LOW,1.8
CLG0021,107,7.13,6.71,6,No,8,1,3,No,4.53,4.0,4.54,MEDIUM,5.46,MEDIUM,4.0
CLG0034,103,9.59,9.3,2,Yes,5,6,3,No,6.57,5.62,5.94,HIGH,4.06,LOW,2.38
CLG0085,109,7.88,7.61,10,Yes,3,2,1,No,6.98,1.84,4.69,MEDIUM,5.31,MEDIUM,6.16
CLG0047,110,8.53,8.63,4,Yes,3,9,1,No,6.11,4.96,5.61,MEDIUM,4.39,MEDIUM,3.04
CLG0027,97,7.09,7.17,2,Yes,2,10,1,No,3.51,5.2,4.44,MEDIUM,5.56,MEDIUM,2.8
CLG0015,90,6.12,5.91,9,No,8,4,0,No,4.34,2.93,3.75,LOW,6.25,HIGH,5.07
CLG0005,108,8.62,8.33,9,No,9,8,3,Yes,7.62,7.31,7.12,HIGH,2.88,LOW,0.69
CLG0064,105,8.04,8.3,5,Yes,10,2,3,No,5.91,4.84,5.39,MEDIUM,4.61,MEDIUM,3.16
CLG0017,87,7.51,7.95,3,No,10,5,2,No,4.67,5.38,4.81,MEDIUM,5.19,MEDIUM,2.62
CLG0008,121,8.12,7.67,3,No,5,8,2,Yes,4.83,5.71,5.58,MEDIUM,4.42,MEDIUM,2.29
CLG0057,104,6.04,5.67,1,No,7,1,4,No,1.45,4.6,3.5,LOW,6.5,HIGH,3.4
CLG0057,110,8.97,9.11,8,No,1,6,1,No,8.06,3.22,5.69,MEDIUM,4.31,MEDIUM,4.78
CLG0048,120,9.74,10.0,3,No,3,2,1,No,7.51,1.84,5.09,MEDIUM,4.91,MEDIUM,6.16
CLG0088,100,9.46,9.75,4,No,1,5,4,No,7.49,5.18,6.08,HIGH,3.92,LOW,2.82
CLG0018,104,6.61,6.83,2,No,10,1,3,No,2.98,4.4,4.03,LOW,5.97,HIGH,3.6
CLG0042,112,7.03,7.42,8,No,10,4,1,No,5.66,4.13,5.13,MEDIUM,4.87,MEDIUM,3.87
CLG0069,89,9.04,8.76,3,No,2,3,2,No,6.18,2.89,4.45,MEDIUM,5.55,MEDIUM,5.11
CLG0054,100,7.98,7.59,2,No,1,10,0,No,4.36,4.2,4.43,MEDIUM,5.57,MEDIUM,3.8
CLG0016,101,7.74,7.86,1,Yes,8,5,5,No,4.08,7.38,5.61,MEDIUM,4.39,MEDIUM,0.62
CLG0085,85,9.63,9.95,10,No,8,8,3,Yes,9.74,7.11,7.49,HIGH,2.51,LOW,0.89
CLG0076,134,7.68,7.76,2,Yes,5,9,0,No,4.3,4.56,5.13,MEDIUM,4.87,MEDIUM,3.44
CLG0017,78,7.57,8.03,2,No,6,5,0,No,4.43,2.98,3.6,LOW,6.4,HIGH,5.02
CLG0044,80,5.21,5.51,4,No,4,9,4,No,1.84,7.56,4.43,MEDIUM,5.57,MEDIUM,0.44
CLG0033,119,5.35,5.55,1,No,9,10,0,No,0.95,5.8,4.03,LOW,5.97,HIGH,2.2
CLG0011,110,5.04,4.6,1,No,0,4,1,No,0.07,2.13,2.06,LOW,7.94,HIGH,5.87
CLG0040,84,9.57,9.18,6,No,3,5,4,No,7.81,5.58,6.09,HIGH,3.91,LOW,2.42
CLG0037,109,7.04,7.32,5,Yes,3,9,2,No,4.59,5.76,5.3,MEDIUM,4.7,MEDIUM,2.24
CLG0075,122,7.34,7.04,1,Yes,7,9,0,No,3.24,4.96,4.66,MEDIUM,5.34,MEDIUM,3.04
CLG0028,99,9.23,8.76,6,No,4,2,1,No,7.3,2.04,4.73,MEDIUM,5.27,MEDIUM,5.96
CLG0030,138,8.05,8.46,8,No,2,5,1,No,7.04,2.98,5.67,MEDIUM,4.33,MEDIUM,5.02
CLG0046,74,8.05,8.44,5,No,0,8,2,Yes,6.02,4.71,4.86,MEDIUM,5.14,MEDIUM,3.29
CLG0078,110,6.48,6.2,3,No,0,1,4,No,2.77,3.2,3.57,LOW,6.43,HIGH,4.8
CLG0043,117,9.17,9.45,3,No,4,4,4,Yes,6.77,5.33,6.14,HIGH,3.86,LOW,2.67
CLG0085,113,5.83,5.38,2,Yes,7,8,4,Yes,1.45,7.71,4.89,MEDIUM,5.11,MEDIUM,0.29
CLG0096,96,5.27,5.06,9,Yes,8,10,2,No,3.21,7.2,5.1,MEDIUM,4.9,MEDIUM,0.8
CLG0091,95,5.96,6.08,9,No,9,2,2,No,4.37,3.84,4.21,LOW,5.79,HIGH,4.16
CLG0098,106,6.34,6.6,7,Yes,9,1,2,No,4.31,3.4,4.2,LOW,5.8,HIGH,4.6
CLG0008,112,6.41,5.92,1,Yes,1,6,4,No,1.86,5.62,4.21,LOW,5.79,HIGH,2.38
CLG0043,109,8.35,8.18,1,Yes,4,6,0,No,4.68,3.02,4.24,LOW,5.76,HIGH,4.98
CLG0033,115,6.09,5.8,4,Yes,3,1,2,No,2.58,2.2,3.18,LOW,6.82,HIGH,5.8
CLG0055,84,8.38,8.88,2,No,2,3,2,No,5.54,2.89,4.11,LOW,5.89,HIGH,5.11
CLG0058,96,5.46,5.63,3,Yes,10,10,4,No,1.74,9.2,5.32,MEDIUM,4.68,MEDIUM,0.0
CLG0021,85,5.74,5.65,2,Yes,7,8,2,No,1.59,6.11,3.83,LOW,6.17,HIGH,1.89
CLG0047,94,7.54,7.12,1,Yes,1,9,0,No,3.41,3.76,3.77,LOW,6.23,HIGH,4.24
CLG0051,115,9.61,9.71,3,No,1,8,4,Yes,7.22,6.51,6.76,HIGH,3.24,LOW,1.49
CLG0029,101,9.3,9.44,7,No,4,1,2,No,8.17,2.4,5.25,MEDIUM,4.75,MEDIUM,5.6
CLG0016,139,9.84,10.0,10,No,9,4,2,Yes,9.9,4.73,7.53,HIGH,2.47,LOW,3.27
CLG0068,102,8.25,8.04,9,Yes,9,9,3,Yes,7.18,7.76,7.02,HIGH,2.98,LOW,0.24
CLG0089,100,8.38,8.86,10,Yes,9,1,3,No,8.19,4.2,5.96,HIGH,4.04,LOW,3.8
CLG0069,101,8.13,8.07,9,No,0,4,1,No,7.13,2.13,4.73,MEDIUM,5.27,MEDIUM,5.87
CLG0019,90,8.11,7.91,8,Yes,6,10,1,No,6.67,6.0,5.91,MEDIUM,4.09,MEDIUM,2.0
CLG0039,99,5.74,5.59,6,No,8,7,2,No,2.88,5.87,4.49,MEDIUM,5.51,MEDIUM,2.13
CLG0070,116,7.72,7.74,1,No,1,7,3,No,3.98,5.27,4.98,MEDIUM,5.02,MEDIUM,2.73
CLG0030,101,6.93,7.37,8,Yes,9,7,1,No,5.56,5.27,5.36,MEDIUM,4.64,MEDIUM,2.73
CLG0028,88,7.21,7.45,8,Yes,0,10,4,No,5.79,7.2,6.0,HIGH,4.0,LOW,0.8
CLG0063,86,7.62,7.7,9,Yes,8,4,3,No,6.55,5.33,5.52,MEDIUM,4.48,MEDIUM,2.67
CLG0013,93,5.64,5.3,10,Yes,1,8,0,No,3.94,3.31,3.79,LOW,6.21,HIGH,4.69
CLG0067,101,6.8,6.45,6,Yes,8,3,0,No,4.15,2.49,3.68,LOW,6.32,HIGH,5.51
CLG0064,117,5.32,5.32,3,Yes,7,9,0,No,1.43,4.96,3.86,LOW,6.14,HIGH,3.04
CLG0058,79,9.9,10.0,6,No,6,6,0,No,8.61,3.42,5.46,MEDIUM,4.54,MEDIUM,4.58
CLG0099,95,5.59,5.84,8,Yes,10,7,3,No,3.64,7.07,5.21,MEDIUM,4.79,MEDIUM,0.93
CLG0068,102,6.29,6.02,7,Yes,0,9,4,No,3.86,6.76,5.29,MEDIUM,4.71,MEDIUM,1.24
CLG0010,72,9.46,9.06,8,No,3,4,0,No,8.32,1.93,4.63,MEDIUM,5.37,MEDIUM,6.07
CLG0051,87,7.41,7.29,3,No,10,5,4,No,4.13,6.98,5.23,MEDIUM,4.77,MEDIUM,1.02
CLG0070,89,5.68,6.1,8,No,10,1,1,No,3.88,2.8,3.49,LOW,6.51,HIGH,5.2
CLG0001,88,6.92,6.97,5,No,6,10,1,No,4.27,6.0,4.91,MEDIUM,5.09,MEDIUM,2.0
CLG0001,102,5.58,5.4,7,No,5,8,2,No,2.98,5.71,4.52,MEDIUM,5.48,MEDIUM,2.29
CLG0007,97,6.0,5.82,4,No,0,2,3,No,2.54,2.84,3.11,LOW,6.89,HIGH,5.16
CLG0080,91,5.26,4.89,3,No,6,5,0,No,1.08,2.98,2.48,LOW,7.52,HIGH,5.02
CLG0088,106,7.19,7.16,6,Yes,1,5,4,No,4.9,5.18,5.14,MEDIUM,4.86,MEDIUM,2.82
CLG0004,125,9.03,9.32,9,No,7,10,4,Yes,8.59,8.6,8.31,HIGH,1.69,LOW,0.0
CLG0016,124,7.93,8.4,4,Yes,1,4,5,Yes,5.59,5.53,5.87,MEDIUM,4.13,MEDIUM,2.47
CLG0071,71,8.03,8.03,9,No,3,4,3,No,7.04,4.33,5.06,MEDIUM,4.94,MEDIUM,3.67
CLG0025,108,6.0,5.67,3,Yes,5,2,1,No,2.09,2.24,2.88,LOW,7.12,HIGH,5.76
CLG0015,97,6.72,6.9,6,No,7,3,3,No,4.43,4.69,4.61,MEDIUM,5.39,MEDIUM,3.31
CLG0009,102,9.23,9.49,5,No,10,10,4,Yes,7.5,9.2,7.72,HIGH,2.28,LOW,0.0
CLG0011,94,5.44,5.01,9,Yes,2,2,3,No,3.27,3.24,3.51,LOW,6.49,HIGH,4.76
CLG0071,101,9.29,9.64,6,No,5,1,5,No,7.98,5.0,6.22,HIGH,3.78,LOW,3.0
CLG0053,102,7.42,7.75,2,No,5,4,1,No,4.14,3.13,3.95,LOW,6.05,HIGH,4.87
CLG0039,91,9.19,9.16,4,Yes,0,9,1,No,6.9,4.36,5.36,MEDIUM,4.64,MEDIUM,3.64
CLG0087,86,6.59,6.65,5,Yes,5,6,5,No,3.83,7.22,5.19,MEDIUM,4.81,MEDIUM,0.78
CLG0003,93,6.69,6.9,9,Yes,0,8,0,No,5.41,3.11,4.3,MEDIUM,5.7,MEDIUM,4.89
CLG0071,103,8.76,8.94,1,Yes,8,2,0,No,5.48,2.04,4.07,LOW,5.93,HIGH,5.96
CLG0003,108,8.92,8.44,9,Yes,3,2,5,No,7.88,5.04,6.31,HIGH,3.69,LOW,2.96
CLG0012,112,6.15,5.77,10,No,4,2,0,No,4.59,1.24,3.55,LOW,6.45,HIGH,6.76
CLG0003,92,9.86,9.52,1,No,0,8,1,No,6.56,3.91,5.06,MEDIUM,4.94,MEDIUM,4.09
CLG0071,104,5.42,5.68,1,No,0,1,4,No,1.09,3.2,2.79,LOW,7.21,HIGH,4.8
CLG0023,114,5.34,5.28,4,No,8,5,0,No,1.75,3.38,3.3,LOW,6.7,HIGH,4.62
CLG0038,117,7.98,8.03,6,No,5,4,3,Yes,6.01,4.73,5.6,MEDIUM,4.4,MEDIUM,3.27
CLG0079,99,8.61,8.88,2,No,9,1,4,No,5.68,5.0,5.26,MEDIUM,4.74,MEDIUM,3.0
CLG0087,96,9.8,9.64,1,No,9,10,5,Yes,6.62,9.8,7.51,HIGH,2.49,LOW,0.0
CLG0042,102,7.02,7.27,4,Yes,5,7,2,No,4.21,5.27,4.83,MEDIUM,5.17,MEDIUM,2.73
CLG0005,82,5.13,5.07,8,No,4,1,0,No,2.8,0.8,2.14,LOW,7.86,HIGH,7.2
CLG0041,97,8.01,7.89,6,No,5,6,2,No,5.93,4.82,5.26,MEDIUM,4.74,MEDIUM,3.18
CLG0053,111,6.45,6.28,5,Yes,7,1,0,No,3.48,1.4,3.15,LOW,6.85,HIGH,6.6
CLG0062,109,7.16,7.62,1,No,6,9,4,No,3.55,7.96,5.77,MEDIUM,4.23,MEDIUM,0.04
CLG0093,95,7.44,7.71,3,No,6,3,2,No,4.45,3.69,4.18,LOW,5.82,HIGH,4.31
CLG0083,103,5.32,4.84,7,Yes,8,2,1,No,2.41,2.84,3.16,LOW,6.84,HIGH,5.16
CLG0024,87,7.43,7.89,10,Yes,8,7,0,No,6.91,4.27,5.26,MEDIUM,4.74,MEDIUM,3.73
CLG0087,110,7.13,7.41,3,No,8,1,5,No,4.05,5.6,5.04,MEDIUM,4.96,MEDIUM,2.4
CLG0028,98,8.56,8.21,5,No,0,7,5,No,6.16,6.67,6.11,HIGH,3.89,LOW,1.33
CLG0081,95,8.23,7.81,6,Yes,10,9,3,No,6.0,7.96,6.51,HIGH,3.49,LOW,0.04
CLG0009,94,5.93,5.74,9,No,10,4,2,No,4.1,4.93,4.52,MEDIUM,5.48,MEDIUM,3.07
CLG0061,99,6.03,6.15,3,No,5,10,5,No,2.46,9.0,5.58,MEDIUM,4.42,MEDIUM,0.0
CLG0053,93,6.26,6.38,6,No,4,2,3,No,3.77,3.64,3.85,LOW,6.15,HIGH,4.36
CLG0017,109,5.89,5.67,2,No,7,4,2,No,1.7,4.33,3.57,LOW,6.43,HIGH,3.67
CLG0065,94,8.29,8.24,9,Yes,10,9,4,Yes,7.35,8.76,7.35,HIGH,2.65,LOW,0.0
CLG0009,123,9.97,9.68,9,Yes,9,8,3,Yes,9.41,7.31,8.09,HIGH,1.91,LOW,0.69
CLG0070,121,8.26,7.81,7,Yes,7,5,0,No,6.35,3.18,5.18,MEDIUM,4.82,MEDIUM,4.82
CLG0015,86,8.03,8.05,9,No,7,8,1,No,7.06,5.31,5.72,MEDIUM,4.28,MEDIUM,2.69
CLG0006,101,7.05,6.9,4,Yes,4,7,4,No,3.96,6.67,5.28,MEDIUM,4.72,MEDIUM,1.33
CLG0018,90,6.56,6.6,10,No,9,4,2,No,5.45,4.73,4.91,MEDIUM,5.09,MEDIUM,3.27
CLG0088,95,9.56,10.0,1,No,10,3,0,No,6.74,2.89,4.78,MEDIUM,5.22,MEDIUM,5.11
CLG0094,130,9.85,9.49,1,Yes,9,1,2,Yes,6.54,3.4,5.5,MEDIUM,4.5,MEDIUM,4.6
CLG0083,95,7.48,6.98,2,No,0,3,3,No,3.61,3.29,3.68,LOW,6.32,HIGH,4.71
CLG0058,105,6.45,6.03,10,No,3,8,3,No,4.96,6.11,5.52,MEDIUM,4.48,MEDIUM,1.89
CLG0092,108,8.85,8.81,3,Yes,6,9,1,No,6.1,5.56,5.81,MEDIUM,4.19,MEDIUM,2.44
CLG0023,84,5.66,5.87,2,No,1,9,3,No,1.7,6.16,3.88,LOW,6.12,HIGH,1.84
CLG0088,87,8.83,8.91,4,Yes,6,5,4,No,6.5,6.18,5.86,MEDIUM,4.14,MEDIUM,1.82
CLG0027,81,9.09,9.08,8,No,4,4,2,No,8.11,3.73,5.42,MEDIUM,4.58,MEDIUM,4.27
CLG0077,86,5.62,5.47,3,No,5,6,2,No,1.72,4.82,3.39,LOW,6.61,HIGH,3.18
CLG0075,57,9.88,9.69,4,No,5,7,4,No,7.7,6.87,6.1,HIGH,3.9,LOW,1.13
CLG0015,108,9.93,9.81,2,Yes,4,6,3,No,7.15,5.42,6.17,HIGH,3.83,LOW,2.58
CLG0030,130,9.68,9.79,1,Yes,9,5,3,Yes,6.65,5.98,6.57,HIGH,3.43,LOW,2.02
CLG0006,102,7.48,7.15,8,No,6,2,4,No,5.73,4.84,5.27,MEDIUM,4.73,MEDIUM,3.16
CLG0025,78,6.23,6.5,7,No,3,3,1,No,4.17,2.29,3.22,LOW,6.78,HIGH,5.71
CLG0031,90,7.91,7.99,10,No,0,9,0,No,7.27,3.56,5.17,MEDIUM,4.83,MEDIUM,4.44
CLG0011,93,7.1,6.87,2,No,8,7,0,No,3.3,4.27,3.92,LOW,6.08,HIGH,3.73
CLG0068,84,6.03,6.03,8,No,6,10,3,No,4.04,7.6,5.39,MEDIUM,4.61,MEDIUM,0.4
CLG0079,112,7.12,7.58,10,No,8,2,5,No,6.5,6.04,6.23,HIGH,3.77,LOW,1.96
CLG0024,112,8.32,7.84,3,No,10,1,0,No,5.08,2.0,4.05,LOW,5.95,HIGH,6.0
CLG0014,82,5.35,5.05,7,Yes,8,1,0,No,2.58,1.6,2.37,LOW,7.63,HIGH,6.4
CLG0024,110,6.67,6.62,1,No,6,1,5,No,2.53,5.2,4.27,MEDIUM,5.73,MEDIUM,2.8
CLG0087,122,5.09,5.23,3,No,1,6,0,No,1.23,2.42,2.84,LOW,7.16,HIGH,5.58
CLG0069,128,8.75,8.46,9,No,10,5,3,Yes,7.79,6.18,7.08,HIGH,2.92,LOW,1.82
CLG0026,142,8.2,8.63,4,No,1,7,2,Yes,5.92,4.47,5.88,MEDIUM,4.12,MEDIUM,3.53
CLG0094,86,5.31,5.45,1,Yes,3,5,3,No,0.85,4.78,3.02,LOW,6.98,HIGH,3.22
CLG0042,142,9.82,10.0,6,No,8,9,3,Yes,8.56,7.56,8.17,HIGH,1.83,LOW,0.44
CLG0048,94,5.11,4.94,1,No,6,1,5,No,0.36,5.2,3.13,LOW,6.87,HIGH,2.8
CLG0051,91,7.95,8.28,10,Yes,8,9,1,No,7.51,5.96,6.24,HIGH,3.76,LOW,2.04
CLG0067,104,8.88,8.76,1,No,3,4,1,No,5.42,2.73,4.34,MEDIUM,5.66,MEDIUM,5.27
CLG0018,91,8.94,8.69,2,No,8,10,3,Yes,5.74,8.0,6.35,HIGH,3.65,LOW,0.0
CLG0086,105,5.17,5.58,3,Yes,6,7,4,No,1.53,7.07,4.53,MEDIUM,5.47,MEDIUM,0.93
CLG0028,80,9.53,9.12,2,No,7,2,4,No,6.41,5.04,5.25,MEDIUM,4.75,MEDIUM,2.96
CLG0030,96,9.59,10.0,8,No,0,3,1,No,9.09,1.69,5.25,MEDIUM,4.75,MEDIUM,6.31
CLG0002,119,7.81,7.77,6,Yes,8,4,5,No,5.72,6.93,6.39,HIGH,3.61,LOW,1.07
CLG0073,99,7.41,7.9,1,No,7,5,1,No,3.91,3.98,4.15,LOW,5.85,HIGH,4.02
CLG0065,102,5.22,5.26,6,Yes,0,2,2,No,2.33,2.04,2.79,LOW,7.21,HIGH,5.96
CLG0036,107,7.81,8.07,1,No,7,7,1,No,4.27,4.87,4.78,MEDIUM,5.22,MEDIUM,3.13
CLG0021,117,7.05,6.56,9,Yes,4,6,5,No,5.38,7.02,6.26,HIGH,3.74,LOW,0.98
CLG0062,75,8.86,8.86,3,Yes,2,9,0,No,6.15,3.96,4.63,MEDIUM,5.37,MEDIUM,4.04
CLG0054,108,7.02,7.26,1,No,7,7,3,No,3.2,6.47,5.01,MEDIUM,4.99,MEDIUM,1.53
CLG0028,95,8.42,8.7,1,No,10,10,3,Yes,5.1,8.4,6.32,HIGH,3.68,LOW,0.0
CLG0100,102,5.51,5.17,2,No,10,10,5,No,1.1,10.0,5.48,MEDIUM,4.52,MEDIUM,0.0
CLG0032,115,5.66,5.58,6,Yes,2,2,3,No,2.82,3.24,3.69,LOW,6.31,HIGH,4.76
CLG0058,82,5.7,5.62,1,No,7,3,5,No,1.21,6.29,3.7,LOW,6.3,HIGH,1.71
